fpr,tpr
0.0,0.42729128102899994
0.0,0.4274906260382553
0.0,0.42767098580853385
0.0,0.4277184489059756
0.0,0.42774692676444065
0.0,0.4278323603398358
0.0,0.428003227490626
0.0,0.42806967582704447
0.0,0.4283544544116949
0.0,0.4283924248896483
0.0,0.42842090274811334
0.0,0.4284493806065784
0.0,0.42847785846504344
0.0,0.4285063363235085
0.0,0.42857278465992693
0.0,0.4286772034742987
0.0,0.4288101001471356
0.0,0.42891451896150745
0.0,0.42894299681997244
0.0,0.4289904599174142
0.0,0.4291233565902511
0.0,0.4292372680241113
0.0,0.42932270159950636
0.0,0.4294271204138782
0.0,0.42947458351131995
0.0,0.43026247092885284
0.0,0.43030044140680623
0.0,0.4303479045042479
0.0,0.43039536760168967
0.0,0.4304618159381081
0.0,0.4305567421329916
0.0,0.43060420523043336
0.0,0.43067065356685175
0.0,0.43070862404480514
0.0,0.4307560871422469
0.0,0.43082253547866534
0.0,0.43087949119559543
0.0,0.4309269542930372
0.0,0.4309554321515022
0.0,0.4310408657268973
0.0,0.43108832882433906
0.0,0.4311168066828041
0.0,0.4313541221700128
0.0,0.43143955574540793
0.0,0.4315060040818264
0.0,0.431686363852105
0.0,0.43172433433005836
0.0,0.4317717974275001
0.0,0.43181926052494185
0.0,0.43189520148084865
0.0,0.4319426645782904
0.0,0.4320186055341972
0.0,0.4320660686316389
0.0,0.432123024348569
0.0,0.4322274431629408
0.0,0.4322654136408942
0.0,0.43231287673833596
0.0,0.43235084721628936
0.0,0.43241729555270775
0.0,0.432559684845033
0.0,0.4326925815178699
0.0,0.4327210593763349
0.0,0.4327495372347999
0.0,0.4328444634296834
0.0,0.4329014191466135
0.0,0.4329393896245669
0.0,0.43302482319996205
0.0,0.43307228629740374
0.0,0.4331007641558688
0.0,0.43367981394465804
0.0,0.4340500261047036
0.0,0.43511319948739857
0.0,0.4602021927951018
0.0,0.4602401632730552
0.0,0.5000237315487208
0.0,0.5006122739569985
0.0,0.5007261853908586
0.0,0.5256727894062366
0.0,0.5258816270349803
0.0,0.5274763871090228
0.0,0.532450519720917
0.0,0.5327258056860791
0.0,0.5327637761640325
0.0,0.5380986283164839
0.0,0.542114006360055
0.0,0.5422469030328919
0.0,0.5428449380606578
0.0,0.5428829085386112
0.0,0.542930371636053
0.0,0.5430537756894015
0.0,0.5430822535478665
0.0,0.5431297166453083
0.0,0.5431866723622384
0.0,0.5432246428401918
0.0,0.5439365893018179
0.0,0.5690160899900327
0.0,0.5690445678484978
0.0,0.5690920309459395
0.0,0.5692154349992881
0.0,0.5693008685746832
0.0,0.569348331672125
0.0,0.5693957947695667
0.0,0.5702596231430063
0.0,0.5703355640989131
0.0,0.5703830271963548
0.0,0.5704399829132849
0.0,0.5705064312497033
0.0,0.5705349091081684
0.0,0.5705728795861218
0.0,0.5706488205420286
0.0,0.5707722245953771
0.0,0.5708196876928189
0.0,0.5709051212682139
0.0,0.5710095400825858
0.0,0.5710570031800275
0.0,0.5711044662774692
0.0,0.5711993924723527
0.0,0.5713797522426314
0.0,0.5714462005790498
0.0,0.5715221415349566
0.0,0.5715696046323984
0.0,0.57161706772984
0.0,0.5716930086857468
0.0,0.5717404717831885
0.0,0.5719208315534672
0.0,0.5720157577483507
0.0,0.5721011913237458
0.0,0.5723100289524894
0.0,0.5724998813422564
0.0,0.5725283592007214
0.0,0.5726043001566282
0.0,0.5727561820684418
0.0,0.5728226304048603
0.0,0.5728795861217904
0.0,0.5729080639802554
0.0,0.572955527077697
0.0,0.5730219754141155
0.0,0.5730504532725805
0.0,0.5734586359105796
0.0,0.5735060990080213
0.0,0.5735345768664863
0.0,0.5735820399639281
0.0,0.5736200104418815
0.0,0.5736579809198348
0.0,0.5739997152214154
0.0,0.5740376856993687
0.0,0.5743129716645309
0.0,0.5743509421424842
0.0,0.5743889126204376
0.0,0.5744363757178793
0.0,0.5748160804974133
0.0,0.5749015140728084
0.0,0.5749394845507618
0.0,0.5750628886041103
0.0,0.575110351701552
0.0,0.5751673074184821
0.0,0.5752337557549005
0.0,0.5752717262328539
0.0,0.575328681949784
0.0,0.5758982391190849
0.0,0.5762114955622004
0.0,0.576363377474014
0.0,0.5765342446248042
0.0,0.5766671412976411
0.0,0.5768664863068964
